Date,Open,High,Low,Close,PrevClose,Change,Pchange
6/21/2017,10.6575,11.055,9.775,10.915,10.6575,0.26,2.42
6/22/2017,10.915,11.42,10.07,11.2075,10.915,0.29,2.68
6/23/2017,11.2075,11.78,8.755,11.5575,11.2075,0.35,3.12
6/27/2017,11.5575,12.8675,10.93,12.5075,11.5575,0.95,8.22
6/28/2017,12.5075,12.755,11.0925,11.99,12.5075,-0.52,-4.14
6/29/2017,11.99,11.99,10.595,11.3825,11.99,-0.61,-5.07
6/30/2017,11.3825,12.1025,11.0775,11.7325,11.3825,0.35,3.07
7/3/2017,11.7325,11.75,10.455,11.2,11.7325,-0.53,-4.54
7/4/2017,11.2,11.645,10.42,11.275,11.2,0.08,0.67
7/5/2017,11.275,11.42,10.45,11.1525,11.275,-0.12,-1.09
7/6/2017,11.1525,11.175,10.2875,10.9825,11.1525,-0.17,-1.52
7/7/2017,10.9825,11.125,9.615,10.8675,10.9825,-0.12,-1.05
7/10/2017,10.8675,11.0925,9.57,10.9125,10.8675,0.05,0.41
7/11/2017,10.9125,11.0775,9.8975,10.89,10.9125,-0.02,-0.21
7/12/2017,10.89,11.3,9.6725,11.0525,10.89,0.16,1.49
7/13/2017,11.0525,11.395,9.86,11.2475,11.0525,0.2,1.76
7/14/2017,11.2475,11.4775,10.065,11.1725,11.2475,-0.08,-0.67
7/17/2017,11.1725,11.5675,10.48,11.4575,11.1725,0.29,2.55
7/18/2017,11.4575,11.79,10.285,11.49,11.4575,0.03,0.28
7/19/2017,11.49,11.685,9.0775,11.255,11.49,-0.24,-2.05
7/20/2017,11.255,11.5675,10.37,11.315,11.255,0.06,0.53
7/21/2017,11.315,11.715,9.0075,11.085,11.315,-0.23,-2.03
7/24/2017,11.085,11.795,10.3575,11.3125,11.085,0.23,2.05
7/25/2017,11.3125,11.5125,10.235,10.9125,11.3125,-0.4,-3.54
7/26/2017,10.9125,11.775,10.9075,11.17,10.9125,0.26,2.36
7/27/2017,11.17,11.915,10.81,11.2175,11.17,0.05,0.43
7/28/2017,11.2175,12.015,10.9825,11.1375,11.2175,-0.08,-0.71
7/31/2017,11.1375,12.0325,11.1375,11.9,11.1375,0.76,6.85
8/1/2017,11.9,12.3925,11.5875,11.9075,11.9,0.01,0.06
8/2/2017,11.9075,12.1725,10.9225,11.9425,11.9075,0.04,0.29
8/3/2017,11.9425,12.2325,11.2075,11.6425,11.9425,-0.3,-2.51
8/4/2017,11.6425,11.745,10.745,11.39,11.6425,-0.25,-2.17
8/7/2017,11.39,12.0025,10.64,11.895,11.39,0.51,4.43
8/8/2017,11.895,13.045,10.485,12.77,11.895,0.88,7.36
8/9/2017,12.77,13.6775,10.515,13.4525,12.77,0.68,5.34
8/10/2017,13.4525,14.1675,12.23,13.8025,13.4525,0.35,2.6
8/11/2017,13.8025,15.5425,11.67,15.195,13.8025,1.39,10.09
8/14/2017,15.195,15.195,11.8575,14.3825,15.195,-0.81,-5.35
8/16/2017,14.3825,14.7,12.62,14.2375,14.3825,-0.15,-1.01
8/17/2017,14.2375,14.6225,10.7925,14.34,14.2375,0.1,0.72
8/18/2017,14.34,14.89,11.1675,14.57,14.34,0.23,1.6
8/21/2017,14.57,14.965,13.145,14.815,14.57,0.25,1.68
8/22/2017,14.815,14.815,11.1625,14.105,14.815,-0.71,-4.79
8/23/2017,14.105,14.105,12.2625,13.1825,14.105,-0.92,-6.54
8/24/2017,13.1825,13.195,11.9425,12.5725,13.1825,-0.61,-4.63
8/28/2017,12.5725,13.6775,11.365,12.64,12.5725,0.07,0.54
8/29/2017,12.64,13.8525,12.28,13.5425,12.64,0.9,7.14
8/30/2017,13.5425,14.13,11.745,12.8875,13.5425,-0.66,-4.84
8/31/2017,12.8875,13.695,11.785,11.9525,12.8875,-0.94,-7.26
9/1/2017,11.9525,12.1575,10.525,11.675,11.9525,-0.28,-2.32
9/4/2017,11.675,13.955,11.485,13.165,11.675,1.49,12.76
9/5/2017,13.165,13.4425,12.475,12.8875,13.165,-0.28,-2.11
9/6/2017,12.8875,13.495,12.035,13.12,12.8875,0.23,1.8
9/7/2017,13.12,13.1275,11.175,13.0075,13.12,-0.11,-0.86
9/8/2017,13.0075,13.0975,11.7725,12.9625,13.0075,-0.05,-0.35
9/11/2017,12.9625,12.9625,11.5475,12.36,12.9625,-0.6,-4.65
9/12/2017,12.36,12.36,11.52,11.7575,12.36,-0.6,-4.87
9/13/2017,11.7575,11.865,10.68,11.755,11.7575,0,-0.02
9/14/2017,11.755,11.8775,10.36,11.47,11.755,-0.29,-2.42
9/15/2017,11.47,12.0175,10.0175,11.6775,11.47,0.21,1.81
9/18/2017,11.6775,11.6775,10.835,11.4425,11.6775,-0.24,-2.01
9/19/2017,11.4425,11.6425,10.3975,11.465,11.4425,0.02,0.2
9/20/2017,11.465,11.8775,10.115,11.6325,11.465,0.17,1.46
9/21/2017,11.6325,12.1825,9.2575,11.6325,11.6325,0,0
9/22/2017,11.6325,12.9925,11.005,12.81,11.6325,1.18,10.12
9/25/2017,12.81,13.84,11.5075,13.34,12.81,0.53,4.14
9/26/2017,13.34,13.625,12.6325,12.9275,13.34,-0.41,-3.09
9/27/2017,12.9275,14.165,11.77,13.8625,12.9275,0.94,7.23
9/28/2017,13.8625,13.9725,12.8225,13.1725,13.8625,-0.69,-4.98
9/29/2017,13.1725,13.1725,11.91,12.485,13.1725,-0.69,-5.22
10/3/2017,12.485,12.8725,11.44,12.46,12.485,-0.03,-0.2
10/4/2017,12.46,12.5775,11.575,11.8,12.46,-0.66,-5.3
10/5/2017,11.8,11.895,10.585,11.71,11.8,-0.09,-0.76
10/6/2017,11.71,11.71,10.745,11.1175,11.71,-0.59,-5.06
10/9/2017,11.1175,11.565,10.405,11.3925,11.1175,0.28,2.47
10/10/2017,11.3925,11.45,10.75,11.1125,11.3925,-0.28,-2.46
10/11/2017,11.1125,12.1825,10.1875,11.73,11.1125,0.62,5.56
10/12/2017,11.73,11.73,10.46,11.0425,11.73,-0.69,-5.86
10/13/2017,11.0425,11.345,10.085,11.2625,11.0425,0.22,1.99
10/16/2017,11.2625,11.5825,10.0325,11.31,11.2625,0.05,0.42
10/17/2017,11.31,11.7325,10.105,11.61,11.31,0.3,2.65
10/18/2017,11.61,11.75,10.1325,11.54,11.61,-0.07,-0.6
10/19/2017,11.54,12.8125,10.825,12.395,11.54,0.86,7.41
10/23/2017,12.395,12.9375,10.875,12.325,12.395,-0.07,-0.56
10/24/2017,12.325,12.47,11.36,11.59,12.325,-0.74,-5.96
10/25/2017,11.59,12.4925,11.19,11.76,11.59,0.17,1.47
10/26/2017,11.76,12.6475,11.2875,11.6175,11.76,-0.14,-1.21
10/27/2017,11.6175,12.1525,11.19,11.475,11.6175,-0.14,-1.23
10/30/2017,11.475,12.26,11.475,12.1125,11.475,0.64,5.56
10/31/2017,12.1125,12.525,11.525,12.44,12.1125,0.33,2.7
11/1/2017,12.44,12.44,11.79,12.1375,12.44,-0.3,-2.43
11/2/2017,12.1375,12.37,11.41,12.005,12.1375,-0.13,-1.09
11/3/2017,12.005,12.3025,11.0725,11.91,12.005,-0.1,-0.79
11/6/2017,11.91,13.26,11.3725,13.0225,11.91,1.11,9.34
11/7/2017,13.0225,13.68,11.6775,13.2375,13.0225,0.22,1.65
11/8/2017,13.2375,13.855,11.235,13.61,13.2375,0.37,2.81
11/9/2017,13.61,13.715,11.08,13.2675,13.61,-0.34,-2.52
11/10/2017,13.2675,13.8175,11.1675,13.475,13.2675,0.21,1.56
11/13/2017,13.475,14.3825,11.165,14.045,13.475,0.57,4.23
11/14/2017,14.045,14.74,12.4575,14.165,14.045,0.12,0.85
11/15/2017,14.165,14.5775,11.58,14.265,14.165,0.1,0.71
11/16/2017,14.265,14.265,11.0675,13.4625,14.265,-0.8,-5.63
11/17/2017,13.4625,13.86,11.6325,13.7125,13.4625,0.25,1.86
11/20/2017,13.7125,15.605,11.12,13.4325,13.7125,-0.28,-2.04
11/21/2017,13.4325,13.925,11.01,13.715,13.4325,0.28,2.1
11/22/2017,13.715,14.335,12.185,14.0375,13.715,0.32,2.35
11/23/2017,14.0375,14.4625,12.8225,13.865,14.0375,-0.17,-1.23
11/24/2017,13.865,13.9925,12.49,13.5125,13.865,-0.35,-2.54
11/27/2017,13.5125,13.9025,11.5275,13.03,13.5125,-0.48,-3.57
11/28/2017,13.03,13.3625,12.0375,13.1475,13.03,0.12,0.9
11/29/2017,13.1475,13.285,12.255,13.06,13.1475,-0.09,-0.67
11/30/2017,13.06,13.9075,11.965,13.55,13.06,0.49,3.75
12/1/2017,13.55,15.0225,12.62,14.795,13.55,1.25,9.19
12/4/2017,14.795,15.255,14.135,14.855,14.795,0.06,0.41
12/5/2017,14.855,15.3375,13.5475,15.0075,14.855,0.15,1.03
12/6/2017,15.0075,15.2575,13.5525,15.0875,15.0075,0.08,0.53
12/7/2017,15.0875,15.0875,13.92,14.2725,15.0875,-0.82,-5.4
12/8/2017,14.2725,14.2725,12.905,13.6725,14.2725,-0.6,-4.2
12/11/2017,13.6725,14.485,12.16,14.1475,13.6725,0.48,3.47
12/12/2017,14.1475,15.3725,12.1575,15.2625,14.1475,1.12,7.88
12/13/2017,15.2625,16.3125,12.7025,15.945,15.2625,0.68,4.47
12/14/2017,15.945,17.385,12.795,16.4075,15.945,0.46,2.9
12/15/2017,16.4075,16.4075,13.3975,14.94,16.4075,-1.47,-8.94
12/18/2017,14.94,18.2575,12.815,13.115,14.94,-1.83,-12.22
12/19/2017,13.115,13.115,12.075,12.1875,13.115,-0.93,-7.07
12/20/2017,12.1875,12.415,11.2025,12.185,12.1875,0,-0.02
12/21/2017,12.185,12.2425,10.16,12.085,12.185,-0.1,-0.82
12/22/2017,12.085,12.1325,10.7325,11.5875,12.085,-0.5,-4.12
12/26/2017,11.5875,12.2575,10.3175,12.0525,11.5875,0.47,4.01
12/27/2017,12.0525,12.735,11.51,12.4925,12.0525,0.44,3.65
12/28/2017,12.4925,12.6925,11.3275,12.2975,12.4925,-0.2,-1.56
12/29/2017,12.2975,12.76,11.48,12.67,12.2975,0.37,3.03
1/1/2018,12.67,13.6125,12.545,13.3525,12.67,0.68,5.39
1/2/2018,13.3525,13.8425,12.605,13.685,13.3525,0.33,2.49
1/3/2018,13.685,13.715,12.765,13.6225,13.685,-0.06,-0.46
1/4/2018,13.6225,13.7925,12.1825,13.415,13.6225,-0.21,-1.52
1/5/2018,13.415,13.415,12.42,13.1125,13.415,-0.3,-2.25
1/8/2018,13.1125,13.855,11.8125,13.735,13.1125,0.62,4.75
1/9/2018,13.735,14.13,12.25,13.8475,13.735,0.11,0.82
1/10/2018,13.8475,14.2275,12.5175,14.035,13.8475,0.19,1.35
1/11/2018,14.035,14.2775,12.985,14.0125,14.035,-0.02,-0.16
1/12/2018,14.0125,14.5525,11.92,13.7325,14.0125,-0.28,-2
1/15/2018,13.7325,14.475,11.8125,14.305,13.7325,0.57,4.17
1/16/2018,14.305,14.585,12.3475,14.085,14.305,-0.22,-1.54
1/17/2018,14.085,14.445,10.345,13.86,14.085,-0.23,-1.6
1/18/2018,13.86,14.22,11.655,13.96,13.86,0.1,0.72
1/19/2018,13.96,14.195,10.75,13.9825,13.96,0.02,0.16
1/22/2018,13.9825,15.59,12.0675,15.3925,13.9825,1.41,10.08
1/23/2018,15.3925,16.2975,14.11,16.225,15.3925,0.83,5.41
1/24/2018,16.225,18.495,14.64,18.04,16.225,1.82,11.19
1/25/2018,18.04,18.235,17.035,17.5075,18.04,-0.53,-2.95
1/29/2018,17.5075,18.485,16.3625,17.8875,17.5075,0.38,2.17
1/30/2018,17.8875,18.005,16.15,16.415,17.8875,-1.47,-8.23
1/31/2018,16.415,16.415,14.2875,15.93,16.415,-0.49,-2.95
2/1/2018,15.93,16.7725,13.9025,14.1075,15.93,-1.82,-11.44
2/2/2018,14.1075,15.49,11.4975,15.25,14.1075,1.14,8.1
2/5/2018,15.25,18.335,15.08,16.0525,15.25,0.8,5.26
2/6/2018,16.0525,23.1575,16.0525,20.015,16.0525,3.96,24.68
2/7/2018,20.015,20.015,16.7975,19.465,20.015,-0.55,-2.75
2/8/2018,19.465,24.035,15.2625,17.7725,19.465,-1.69,-8.7
2/9/2018,17.7725,20.4225,15.15,19.23,17.7725,1.46,8.2
2/12/2018,19.23,19.23,16.5675,17.8825,19.23,0,0
2/14/2018,17.8825,17.8825,15.52,17.185,17.8825,0,0
2/15/2018,17.185,17.185,14.085,16.315,17.185,-0.87,-5.06
2/16/2018,16.315,16.9725,12.57,16.3775,16.315,0.06,0.38
2/19/2018,16.3775,18.035,13.955,16.6675,16.3775,0.29,1.77
2/20/2018,16.6675,17.5375,16.3275,16.8675,16.6675,0.2,1.2
2/21/2018,16.8675,16.87,15.725,15.92,16.8675,-0.95,-5.62
2/22/2018,15.92,16.4575,14.5025,14.8325,15.92,0,0
2/23/2018,14.8325,14.8325,13.535,14.2025,14.8325,-0.63,-4.25
2/26/2018,14.2025,14.325,13.53,13.695,14.2025,-0.51,-3.57
2/27/2018,13.695,14.4225,12.4475,13.9225,13.695,0,0
2/28/2018,13.9225,14.4,12.525,13.805,13.9225,0,0
3/1/2018,13.805,14.2525,12.405,14.0725,13.805,0,0
3/5/2018,14.0725,15.99,12.2325,15.395,14.0725,1.32,9.4
3/6/2018,15.395,16.4475,13.16,16.245,15.395,0,0
3/7/2018,16.245,16.46,13.4475,15.7,16.245,-0.55,-3.35
3/8/2018,15.7,15.7,12.485,14.585,15.7,-1.12,-7.1
3/9/2018,14.585,14.7625,12.905,14.525,14.585,-0.06,-0.41
3/12/2018,14.525,14.6625,12.01,14.4925,14.525,0,0
3/13/2018,14.4925,14.62,12.3875,14.4625,14.4925,-0.03,-0.21
3/14/2018,14.4625,14.9525,11.735,14.3625,14.4625,-0.1,-0.69
3/15/2018,14.3625,14.655,11.295,14.33,14.3625,-0.03,-0.23
3/16/2018,14.33,15.6225,11.6325,15.22,14.33,0.89,6.21
3/19/2018,15.22,16.01,13.1425,15.82,15.22,0.6,3.94
3/20/2018,15.82,16.125,15.17,15.6075,15.82,-0.21,-1.34
3/21/2018,15.6075,15.6075,12.3925,15.1075,15.6075,-0.5,-3.2
3/22/2018,15.1075,15.3625,11.99,15.2475,15.1075,0,0
3/23/2018,15.2475,16.38,15.2475,15.545,15.2475,0.3,1.95
3/26/2018,15.545,16.3825,14.8575,15.195,15.545,0,0
3/27/2018,15.195,16.1075,14.495,15.55,15.195,0,0
3/28/2018,15.55,15.97,14.8175,15.7575,15.55,0.21,1.33
4/2/2018,15.7575,16.45,15.1975,15.3475,15.7575,-0.41,-2.6
4/3/2018,15.3475,15.775,14.8775,15.185,15.3475,-0.16,-1.06
4/4/2018,15.185,16.485,13.6825,16.34,15.185,0,0
4/5/2018,16.34,16.34,13.8625,14.7975,16.34,0,0
4/6/2018,14.7975,15.155,13.01,14.7475,14.7975,-0.05,-0.34
4/9/2018,14.7475,15.1375,14.46,14.8675,14.7475,0.12,0.81
4/10/2018,14.8675,14.8675,14.005,14.4975,14.8675,0,0
4/11/2018,14.4975,14.9075,12.74,14.72,14.4975,0.22,1.53
4/12/2018,14.72,14.9925,11.8075,14.56,14.72,-0.16,-1.09
4/13/2018,14.56,14.56,13.45,14.14,14.56,-0.42,-2.88
4/16/2018,14.14,14.8625,13.41,14.26,14.14,0.12,0.85
4/17/2018,14.26,14.3975,13.3475,14.0425,14.26,-0.22,-1.53
4/18/2018,14.0425,14.3675,13.165,14.11,14.0425,0.07,0.48
4/19/2018,14.11,14.11,12.5025,13.7475,14.11,-0.36,-2.57
4/20/2018,13.7475,13.765,9.7425,12.9375,13.7475,-0.81,-5.89
4/23/2018,12.9375,13.4925,11.53,13.145,12.9375,0.21,1.6
4/24/2018,13.145,13.3875,11.4875,11.895,13.145,-1.25,-9.51
4/25/2018,11.895,13.315,11.895,12.395,11.895,0.5,4.2
4/26/2018,12.395,13.58,11.7425,12.0375,12.395,-0.36,-2.88
4/27/2018,12.0375,12.6325,11.4375,12.0175,12.0375,-0.02,-0.17
4/30/2018,12.0175,12.5525,12.0175,12.3625,12.0175,0.35,2.87
5/2/2018,12.3625,13.1975,12.3625,12.84,12.3625,0.48,3.86
5/3/2018,12.84,13.2075,12.47,12.985,12.84,0.15,1.13
5/4/2018,12.985,13.455,10.9875,13.25,12.985,0.27,2.04
5/7/2018,13.25,13.9625,12.8275,13.76,13.25,0.51,3.85
5/8/2018,13.76,14.435,11.0925,14.055,13.76,0.3,2.14
5/9/2018,14.055,14.5575,12.1225,14.2725,14.055,0.22,1.55
5/10/2018,14.2725,14.65,12.5625,14.425,14.2725,0.15,1.07
5/11/2018,14.425,14.82,13.0025,13.9775,14.425,-0.45,-3.1
5/14/2018,13.9775,14.4975,12.1075,14.245,13.9775,0.27,1.91
5/15/2018,14.245,14.245,11.4875,13.165,14.245,-1.08,-7.58
5/16/2018,13.165,13.645,10.855,13.435,13.165,0.27,2.05
5/17/2018,13.435,13.68,11.09,13.4075,13.435,-0.03,-0.2
5/18/2018,13.4075,14.3525,11.6125,14.15,13.4075,0.74,5.54
5/21/2018,14.15,14.5375,11.755,14.41,14.15,0.26,1.84
5/22/2018,14.41,14.41,11.745,13.6025,14.41,-0.81,-5.6
5/23/2018,13.6025,14.9425,11.8825,14.1575,13.6025,0.56,4.08
5/24/2018,14.1575,14.2225,10.8975,13.145,14.1575,-1.01,-7.15
5/25/2018,13.145,13.17,11.0025,12.645,13.145,-0.5,-3.8
5/28/2018,12.645,13.1475,11.3475,13.055,12.645,0.41,3.24
5/29/2018,13.055,13.8675,11.975,13.07,13.055,0.02,0.11
5/30/2018,13.07,13.85,12.1825,13.41,13.07,0.34,2.6
5/31/2018,13.41,14.2325,12.1325,13.2225,13.41,-0.19,-1.4
6/1/2018,13.2225,14.59,12.1575,13.57,13.2225,0.35,2.63
6/4/2018,13.57,15.47,12.1825,13.8825,13.57,0.31,2.3
6/5/2018,13.8825,14.49,13.1325,13.315,13.8825,-0.57,-4.09
6/6/2018,13.315,13.51,12.1475,12.55,13.315,-0.77,-5.75
6/7/2018,12.55,13.65,11.6125,12.7775,12.55,0.23,1.81
6/8/2018,12.7775,13.1675,10.8025,12.6975,12.7775,-0.08,-0.63
6/11/2018,12.6975,13.82,11.3225,13.18,12.6975,0.48,3.8
6/12/2018,13.18,13.8975,10.445,12.73,13.18,-0.45,-3.41
6/13/2018,12.73,13.14,11.22,12.635,12.73,-0.1,-0.75
6/14/2018,12.635,12.635,10.43,12.095,12.635,-0.54,-4.27
6/15/2018,12.095,12.5075,10.495,12.07,12.095,-0.03,-0.21
6/18/2018,12.07,12.55,9.825,12.38,12.07,0.31,2.57
6/19/2018,12.38,13,11.4775,12.92,12.38,0.54,4.36
6/20/2018,12.92,12.92,10.6075,12.1725,12.92,-0.75,-5.79
6/21/2018,12.1725,12.59,10.91,12.4475,12.1725,0.28,2.26
6/22/2018,12.4475,12.5425,10.3925,12.0225,12.4475,-0.43,-3.41
6/25/2018,12.0225,12.7775,9.74,12.5825,12.0225,0.56,4.66
6/26/2018,12.5825,12.97,12.3325,12.7975,12.5825,0.22,1.71
6/27/2018,12.7975,13.8125,12.085,13.51,12.7975,0.71,5.57
6/28/2018,13.51,14.075,12.52,13.9475,13.51,0.44,3.24
6/29/2018,13.9475,13.9475,12.6325,12.9375,13.9475,-1.01,-7.24
7/2/2018,12.9375,13.9425,12.465,13.37,12.9375,0.43,3.34
7/3/2018,13.37,13.7525,12.1875,13,13.37,-0.37,-2.77
7/4/2018,13,13.34,12.575,12.6575,13,-0.34,-2.63
7/5/2018,12.6575,12.9525,11.225,12.575,12.6575,-0.08,-0.65
7/6/2018,12.575,12.68,11.6675,12.4425,12.575,-0.13,-1.05
7/9/2018,12.4425,12.575,11.215,12.39,12.4425,-0.05,-0.42
7/10/2018,12.39,12.52,11.0175,12.395,12.39,0.01,0.04
7/11/2018,12.395,12.86,10.015,12.775,12.395,0.38,3.07
7/12/2018,12.775,12.865,10.6525,12.505,12.775,-0.27,-2.11
7/13/2018,12.505,12.505,11.3175,12.3025,12.505,-0.2,-1.62
7/16/2018,12.3025,13.0475,11.1675,12.9475,12.3025,0.65,5.24
7/17/2018,12.9475,12.9475,11.24,12.825,12.9475,-0.12,-0.95
7/18/2018,12.825,13.9,10.645,13.6825,12.825,0.86,6.69
7/19/2018,13.6825,13.7975,10.99,13.5925,13.6825,-0.09,-0.66
7/20/2018,13.5925,13.9025,11.3175,13.535,13.5925,-0.06,-0.42
7/23/2018,13.535,13.62,12.0675,13.005,13.535,-0.53,-3.92
7/24/2018,13.005,13.08,12.1475,12.4675,13.005,-0.54,-4.13
7/25/2018,12.4675,13.255,11.215,12.2075,12.4675,-0.26,-2.09
7/26/2018,12.2075,13.0475,11.6075,12.0275,12.2075,-0.18,-1.47
7/27/2018,12.0275,12.5,11.2475,12.31,12.0275,0.28,2.35
7/30/2018,12.31,13.0575,12.3075,12.585,12.31,0.28,2.23
7/31/2018,12.585,12.795,12.2875,12.48,12.585,-0.11,-0.83
8/1/2018,12.48,12.765,11.9975,12.53,12.48,0.05,0.4
8/2/2018,12.53,12.8,10.8875,12.555,12.53,0.03,0.2
8/3/2018,12.555,12.555,10.9075,12.0775,12.555,-0.48,-3.8
8/6/2018,12.0775,12.735,11.85,12.5625,12.0775,0.49,4.02
8/7/2018,12.5625,12.82,10.5825,12.5775,12.5625,0.02,0.12
8/8/2018,12.5775,12.7825,10.48,12.54,12.5775,-0.04,-0.3
8/9/2018,12.54,12.76,10.8775,12.6775,12.54,0.14,1.1
8/10/2018,12.6775,12.985,10.0575,12.85,12.6775,0.17,1.36
8/13/2018,12.85,13.5,11.29,13.4,12.85,0.55,4.28
8/14/2018,13.4,13.42,10.755,13.2825,13.4,-0.12,-0.88
8/16/2018,13.2825,13.865,11.465,13.645,13.2825,0.36,2.73
8/17/2018,13.645,13.645,10.3025,13.16,13.645,-0.49,-3.55
8/20/2018,13.16,13.55,11.345,13.0325,13.16,-0.13,-0.97
8/21/2018,13.0325,13.635,9.9275,12.9025,13.0325,-0.13,-1
8/23/2018,12.9025,13.1175,9.53,12.7575,12.9025,-0.15,-1.12
8/24/2018,12.7575,12.8375,9.43,12.4075,12.7575,-0.35,-2.74
8/27/2018,12.4075,12.5325,9.515,12.2375,12.4075,-0.17,-1.37
8/28/2018,12.2375,12.6,10.3775,12.425,12.2375,0.19,1.53
8/29/2018,12.425,12.6725,10.725,12.435,12.425,0.01,0.08
8/30/2018,12.435,12.625,10.6225,12.4125,12.435,-0.02,-0.18
8/31/2018,12.4125,12.7975,11.6,12.5975,12.4125,0.19,1.49
9/3/2018,12.5975,13.7175,11.17,13.3925,12.5975,0.8,6.31
9/4/2018,13.3925,13.88,12.1975,13.7825,13.3925,0.39,2.91
9/5/2018,13.7825,14.1525,11.9525,13.65,13.7825,-0.13,-0.96
9/6/2018,13.65,14.2,12.06,13.7225,13.65,0.07,0.53
9/7/2018,13.7225,14.1425,11.085,13.89,13.7225,0.17,1.22
9/10/2018,13.89,15.315,12.61,15.2025,13.89,1.31,9.45
9/11/2018,15.2025,15.4475,13.4425,15.33,15.2025,0.13,0.84
9/12/2018,15.33,15.33,12.98,14.25,15.33,-1.08,-7.05
9/14/2018,14.25,14.25,12.3225,13.8425,14.25,-0.41,-2.86
9/17/2018,13.8425,14.635,11.73,14.495,13.8425,0.65,4.71
9/18/2018,14.495,14.62,11.8725,14.415,14.495,-0.08,-0.55
9/19/2018,14.415,14.4775,11.745,14.005,14.415,-0.41,-2.84
9/21/2018,14.005,16.92,10.9825,15.535,14.005,1.53,10.92
9/24/2018,15.535,17.855,13.8025,17.4275,15.535,1.89,12.18
9/25/2018,17.4275,18.31,16.2175,16.6825,17.4275,-0.75,-4.27
9/26/2018,16.6825,17.575,15.1,17.0875,16.6825,0.41,2.43
9/27/2018,17.0875,17.37,15.6025,16.9225,17.0875,-0.17,-0.97
9/28/2018,16.9225,17.6925,15.925,16.995,16.9225,0.07,0.43
10/1/2018,16.995,18.8625,16.27,16.835,16.995,-0.16,-0.94
10/3/2018,16.835,18.6475,15.575,18.1175,16.835,1.28,7.62
10/4/2018,18.1175,19.685,17.485,18.915,18.1175,0.8,4.4
10/5/2018,18.915,20.4825,18.4525,19.7325,18.915,0.82,4.32
10/8/2018,19.7325,21.765,18.4775,20.1475,19.7325,0.42,2.1
10/9/2018,20.1475,20.3575,17.47,19.755,20.1475,-0.39,-1.95
10/10/2018,19.755,19.755,17.725,17.9075,19.755,-1.85,-9.35
10/11/2018,17.9075,20.845,17.6275,20.5475,17.9075,2.64,14.74
10/12/2018,20.5475,20.5475,16.6725,18.6275,20.5475,-1.92,-9.34
10/15/2018,18.6275,19.8225,15.9825,18.885,18.6275,0.26,1.38
10/16/2018,18.885,18.885,14.28,17.3725,18.885,-1.51,-8.01
10/17/2018,17.3725,18.2025,14.8425,17.98,17.3725,0.61,3.5
10/19/2018,17.98,20.0525,17.4475,19.7875,17.98,1.81,10.05
10/22/2018,19.7875,21.6725,17.08,21.3575,19.7875,1.57,7.93
10/23/2018,21.3575,22.3475,18.7625,19.0375,21.3575,-2.32,-10.86
10/24/2018,19.0375,19.81,17.7125,18.88,19.0375,-0.16,-0.83
10/25/2018,18.88,20.33,18.4975,18.9625,18.88,0.08,0.44
10/26/2018,18.9625,21.04,18.66,19.2325,18.9625,0.27,1.42
10/29/2018,19.2325,20.8125,19.2325,19.825,19.2325,0.59,3.08
10/30/2018,19.825,20.7725,19.55,20.5025,19.825,0.68,3.42
10/31/2018,20.5025,22.815,19.575,19.7975,20.5025,-0.71,-3.44
11/1/2018,19.7975,20.13,18.8975,19.1925,19.7975,-0.61,-3.06
11/2/2018,19.1925,19.1925,17.485,18.23,19.1925,-0.96,-5.01
11/5/2018,18.23,19.8225,17.735,19.4825,18.23,1.25,6.87
11/6/2018,19.4825,19.4825,16.18,18.505,19.4825,-0.98,-5.02
11/7/2018,18.505,18.505,16.81,17.8775,18.505,-0.63,-3.39
11/9/2018,17.8775,18.755,16.755,17.765,17.8775,-0.11,-0.63
11/12/2018,17.765,19.4625,16.475,19.3675,17.765,1.6,9.02
11/13/2018,19.3675,19.685,17.1225,18.695,19.3675,-0.67,-3.47
11/14/2018,18.695,19.5075,14.77,18.825,18.695,0.13,0.7
11/15/2018,18.825,18.915,15.4975,18.455,18.825,-0.37,-1.97
11/16/2018,18.455,18.8675,16.8975,18.35,18.455,-0.11,-0.57
11/19/2018,18.35,19.65,13.515,19.255,18.35,0.91,4.93
11/20/2018,19.255,19.6475,18.2525,19.3275,19.255,0.07,0.38
11/21/2018,19.3275,20.0975,15.54,19.555,19.3275,0.23,1.18
11/22/2018,19.555,20.0025,17.0875,19.16,19.555,-0.4,-2.02
11/26/2018,19.16,20.5275,15.0175,20.4025,19.16,1.24,6.48
11/27/2018,20.4025,20.4025,16.605,18.315,20.4025,-2.09,-10.23
11/28/2018,18.315,19.355,16.6725,17.96,18.315,-0.36,-1.94
11/29/2018,17.96,18.85,14.93,18.6975,17.96,0.74,4.11
11/30/2018,18.6975,19.915,16.81,19.1625,18.6975,0.47,2.49
12/3/2018,19.1625,19.605,16.31,18.2225,19.1625,-0.94,-4.91
12/4/2018,18.2225,19.62,16.905,18.1075,18.2225,-0.12,-0.63
12/5/2018,18.1075,18.8275,16.62,18.39,18.1075,0.28,1.56
12/6/2018,18.39,19.55,15.91,19.305,18.39,0.92,4.98
12/7/2018,19.305,19.6275,15.9825,18.59,19.305,-0.72,-3.7
12/10/2018,18.59,20.645,16.89,20.4375,18.59,1.85,9.94
12/11/2018,20.4375,20.4375,17.2025,17.945,20.4375,-2.49,-12.2
12/12/2018,17.945,17.945,15.4175,15.81,17.945,-2.14,-11.9
